id,url,title,price,price_per_m2,rooms,area,floor,total_floors,address,district,city
1007437877,https://krisha.kz/a/show/1007437877,2-комнатная квартира · 49.95 м²,18671409,373802,2,49.95,,,"Абайский р-н, мкр Бозарык , мкр. Бозарык",Абайский р-н,Шымкент
1004699042,https://krisha.kz/a/show/1004699042,3-комнатная квартира · 64.71 м²,38178900,590000,3,64.71,,,"Нура р-н, Улы Дала 14",Нура р-н,Астана
1004699214,https://krisha.kz/a/show/1004699214,1-комнатная квартира · 38.69 м²,27856800,720000,1,38.69,,,"Нура р-н, Е 908 23",Нура р-н,Астана
1004699564,https://krisha.kz/a/show/1004699564,2-комнатная квартира · 61.02 м²,41725950,683808,2,61.02,,,"Нура р-н, Е 909 29",Нура р-н,Астана
1010124218,https://krisha.kz/a/show/1010124218,3-комнатная квартира · 105.48 м²,47996280,455027,3,105.48,,,"Нура р-н, Е 909 29",Нура р-н,Астана
1003290034,https://krisha.kz/a/show/1003290034,2-комнатная квартира · 78.1 м²,54670000,700000,2,78.1,,,"Ауэзовский р-н, мкр Жетысу-3 55А",Ауэзовский р-н,Алматы
1003077535,https://krisha.kz/a/show/1003077535,1-комнатная квартира · 44.07 м²,35256000,800000,1,44.07,,,"Есильский р-н, пересечение пр. Мәңгілік Ел и ул. Хусейн бен Талал 9/3",Есильский р-н,Астана
1003077525,https://krisha.kz/a/show/1003077525,2-комнатная квартира · 72.21 м²,58851149,815000,2,72.21,,,"Есильский р-н, пересечение пр. Мәңгілік Ел и ул. Хусейн бен Талал 9/3",Есильский р-н,Астана
1002257071,https://krisha.kz/a/show/1002257071,1-комнатная квартира · 41.03 м²,18463500,450000,1,41.03,,,Азаттык 21/2,Азаттык 21/2,Атырау
1010080449,https://krisha.kz/a/show/1010080449,3-комнатная квартира · 71.79 м²,31515810,439000,3,71.79,,,"Абайский р-н, мкр Акжайык, Байдибек би 113/3",Абайский р-н,Шымкент
1006827161,https://krisha.kz/a/show/1006827161,2-комнатная квартира · 77 м² · 15/21 этаж,51000000,662338,2,77,15,21,"Есильский р-н, Мангилик Ел 26А — Мангилики Ел,Хандар Жанибек Керей",Есильский р-н,Астана
1009614900,https://krisha.kz/a/show/1009614900,2-комнатная квартира · 53.4 м² · 6/9 этаж,40000000,749064,2,53.4,6,9,"Турксибский р-н, Сарыарка 1, 1/1,1/2,1/3,1/4",Турксибский р-н,Алматы
1000457810,https://krisha.kz/a/show/1000457810,2-комнатная квартира · 49.33 м²,20718600,420000,2,49.33,,,с. Тузусай,с. Тузусай,Тузусай
1005553310,https://krisha.kz/a/show/1005553310,1-комнатная квартира · 37 м² · 6/12 этаж,27000000,729730,1,37,6,12,"Алатауский р-н, мкр Акбулак, 1 75",Алатауский р-н,Алматы
761970230,https://krisha.kz/a/show/761970230,4-комнатная квартира · 110 м² · 5/10 этаж,80000000,727273,4,110,5,10,"Наурызбайский р-н, Кенесары хана 54/38",Наурызбайский р-н,Алматы
698590467,https://krisha.kz/a/show/698590467,3-комнатная квартира · 79 м² · 4/6 этаж,40000000,506329,3,79,4,6,"Наурызбайский р-н, мкр Шугыла, Жунисова 2/13-19 — ТЦ Апорт",Наурызбайский р-н,Алматы
693351540,https://krisha.kz/a/show/693351540,4-комнатная квартира · 130 м² · 8/12 этаж,67500000,519231,4,130,8,12,"Сарыарка р-н, Сарыарка 3 — Ул. Кенесары, Набережная Есиль",Сарыарка р-н,Астана
689175736,https://krisha.kz/a/show/689175736,3-комнатная квартира · 90 м² · 6/10 этаж,68000000,755556,3,90,6,10,"Есильский р-н, Казыбек би 3/1 — Казыбек Би",Есильский р-н,Астана
762353711,https://krisha.kz/a/show/762353711,3-комнатная квартира · 115.52 м²,40432000,350000,3,115.52,,,"Абайский р-н, Микрорайон Акжайык, участок 1988А",Абайский р-н,Шымкент
762353494,https://krisha.kz/a/show/762353494,3-комнатная квартира · 91.98 м²,38171700,415000,3,91.98,,,"Абайский р-н, Микрорайон Акжайык, участок 1988А",Абайский р-н,Шымкент
1009387173,https://krisha.kz/a/show/1009387173,3-комнатная квартира · 93.4 м² · 9/9 этаж,62000000,663812,3,93.4,9,9,"Есильский р-н, Е 509 9",Есильский р-н,Астана
1007955397,https://krisha.kz/a/show/1007955397,3-комнатная квартира · 92 м²,52440000,570000,3,92,,,"Есильский р-н, Е-779 32/1",Есильский р-н,Астана
1009207424,https://krisha.kz/a/show/1009207424,2-комнатная квартира · 38 м² · 7/18 этаж,30000000,789474,2,38,7,18,"Нура р-н, Е-36 11 — Сыганак",Нура р-н,Астана
1008963733,https://krisha.kz/a/show/1008963733,2-комнатная квартира · 38 м² · 8/9 этаж,22700000,597368,2,38,8,9,"Алматы р-н, Аманжол Болекпаев 19",Алматы р-н,Астана
1008021871,https://krisha.kz/a/show/1008021871,2-комнатная квартира · 55.7 м² · 6 этаж,39000000,700180,2,55.7,,,"Бостандыкский р-н, Утепова",Бостандыкский р-н,Алматы
1007424032,https://krisha.kz/a/show/1007424032,2-комнатная квартира · 65 м² · 6/6 этаж,34000000,523077,2,65,6,6,"Турксибский р-н, Достоевского 8/3",Турксибский р-н,Алматы
1001803421,https://krisha.kz/a/show/1001803421,3-комнатная квартира · 87 м² · 1/10 этаж,47000000,540230,3,87,1,10,"Турксибский р-н, Сейфуллина — Проспект Сейфулина уг. улицы Касина",Турксибский р-н,Алматы
1009997827,https://krisha.kz/a/show/1009997827,4-комнатная квартира · 168.04 м²,322300720,1918000,4,168.04,,,"Бостандыкский р-н, мкр Мирас, Саина 1а/1",Бостандыкский р-н,Алматы
760067393,https://krisha.kz/a/show/760067393,2-комнатная квартира · 73.1 м²,45175800,618000,2,73.1,,,Акберен стр. №4/5,Акберен стр. №4/5,Атырау
1001761086,https://krisha.kz/a/show/1001761086,2-комнатная квартира · 65.8 м² · 2/6 этаж,100000000,1519757,2,65.8,2,6,"Медеуский р-н, мкр Коктобе 1/2 — ВОАД-Диваева",Медеуский р-н,Алматы
1006812867,https://krisha.kz/a/show/1006812867,2-комнатная квартира · 66.74 м²,26028600,390000,2,66.74,,,Абылай Хана 19,Абылай Хана 19,Щучинск
698583060,https://krisha.kz/a/show/698583060,2-комнатная квартира · 62.68 м²,24445200,390000,2,62.68,,,Абылай Хана 19,Абылай Хана 19,Щучинск
760981872,https://krisha.kz/a/show/760981872,3-комнатная квартира · 106.66 м²,66662500,625000,3,106.66,,,"Сарайшык р-н, Шамши Калдаяков 16",Сарайшык р-н,Астана
699607417,https://krisha.kz/a/show/699607417,3-комнатная квартира · 119.69 м²,71814000,600000,3,119.69,,,"Сарайшык р-н, Шамши Калдаяков 16",Сарайшык р-н,Астана
698215359,https://krisha.kz/a/show/698215359,3-комнатная квартира · 76.52 м²,52645760,688000,3,76.52,,,"Сарайшык р-н, Сагадат Нурмагамбетов 17",Сарайшык р-н,Астана
698214870,https://krisha.kz/a/show/698214870,2-комнатная квартира · 50.9 м²,43010500,845000,2,50.9,,,"Есильский р-н, Турар Рыскулов 18",Есильский р-н,Астана
697909157,https://krisha.kz/a/show/697909157,2-комнатная квартира · 51.35 м²,53298300,1037942,2,51.35,,,"Нура р-н, Бухар жырау 20",Нура р-н,Астана
697716305,https://krisha.kz/a/show/697716305,3-комнатная квартира · 112.46 м²,56230000,500000,3,112.46,,,Алихана Бокейхана 84,Алихана Бокейхана 84,Кокшетау
697716299,https://krisha.kz/a/show/697716299,3-комнатная квартира · 71.37 м²,35685000,500000,3,71.37,,,Алихана Бокейхана 84,Алихана Бокейхана 84,Кокшетау
697716291,https://krisha.kz/a/show/697716291,2-комнатная квартира · 43.39 м²,21695000,500000,2,43.39,,,Алихана Бокейхана 84,Алихана Бокейхана 84,Кокшетау
1009951118,https://krisha.kz/a/show/1009951118,4-комнатная квартира · 156.2 м²,57794000,370000,4,156.2,,,"мкр. Алтын орда, Микрорайон Алтын Орда 349",мкр. Алтын орда,Актобе
696239644,https://krisha.kz/a/show/696239644,2-комнатная квартира · 78.1 м²,29678000,380000,2,78.1,,,"мкр. Алтын орда, Микрорайон Алтын Орда 349",мкр. Алтын орда,Актобе
694722461,https://krisha.kz/a/show/694722461,2-комнатная квартира · 49.28 м²,24253152,492150,2,49.28,,,Акберен 4/1,Акберен 4/1,Атырау
694722457,https://krisha.kz/a/show/694722457,1-комнатная квартира · 40.01 м²,21725430,543000,1,40.01,,,Акберен 4/1,Акберен 4/1,Атырау
762197352,https://krisha.kz/a/show/762197352,1-комнатная квартира · 52.7 м²,29512000,560000,1,52.7,,,"Аль-Фарабийский р-н, Кошкар-ата 10",Аль-Фарабийский р-н,Шымкент
694704250,https://krisha.kz/a/show/694704250,1-комнатная квартира · 41.76 м²,34243200,820000,1,41.76,,,"Турксибский р-н, Тараз 8/1",Турксибский р-н,Алматы
693146387,https://krisha.kz/a/show/693146387,3-комнатная квартира · 96.5 м²,57900000,600000,3,96.5,,,"Казыбек би р-н, Ержанова 63/2",Казыбек би р-н,Караганда
694710370,https://krisha.kz/a/show/694710370,3-комнатная квартира · 125.34 м²,124462620,993000,3,125.34,,,"Есильский р-н, Динмухамед Конаев 3",Есильский р-н,Астана
693454811,https://krisha.kz/a/show/693454811,3-комнатная квартира · 104.35 м²,26087500,250000,3,104.35,,,микрорайон 29а,микрорайон 29а,Актау
689662163,https://krisha.kz/a/show/689662163,1-комнатная квартира · 42.1 м²,29259500,695000,1,42.1,,,"Нура р-н, Молдагалиева",Нура р-н,Астана
689253230,https://krisha.kz/a/show/689253230,1-комнатная квартира · 35.1 м²,26224000,747123,1,35.1,,,"Нура р-н, Молдагалиева",Нура р-н,Астана
697730845,https://krisha.kz/a/show/697730845,3-комнатная квартира · 87.06 м²,53454840,614000,3,87.06,,,"Аль-Фарабийский р-н, мкр Тараз, Рыскулова 33/2",Аль-Фарабийский р-н,Шымкент
686655373,https://krisha.kz/a/show/686655373,1-комнатная квартира · 37.79 м²,15493900,410000,1,37.79,,,"Абайский р-н, Толеметова 106/3",Абайский р-н,Шымкент
689190299,https://krisha.kz/a/show/689190299,3-комнатная квартира · 125 м²,52000000,416000,3,125,,,Д.Конаева 17,Д.Конаева 17,Конаев
761716489,https://krisha.kz/a/show/761716489,3-комнатная квартира · 78.53 м²,44290920,564000,3,78.53,,,"Есильский р-н, Е-321 6/2",Есильский р-н,Астана
694990386,https://krisha.kz/a/show/694990386,1-комнатная квартира · 42.2 м²,21944000,520000,1,42.2,,,"Каратауский р-н, мкр Туран , мкр. Туран 2",Каратауский р-н,Шымкент
